2024-07-24 16:10:21,422 INFO    StreamThr :160946 [internal.py:wandb_internal():86] W&B internal server running at pid: 160946, started at: 2024-07-24 16:10:21.421842
2024-07-24 16:10:33,881 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: summary_record
2024-07-24 16:10:33,881 INFO    SenderThread:160946 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-24 16:10:33,999 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: partial_history
2024-07-24 16:10:34,000 DEBUG   SenderThread:160946 [sender.py:send():379] send: history
2024-07-24 16:10:34,000 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: summary_record
2024-07-24 16:10:34,000 INFO    SenderThread:160946 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-24 16:10:34,114 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: partial_history
2024-07-24 16:10:34,114 DEBUG   SenderThread:160946 [sender.py:send():379] send: history
2024-07-24 16:10:34,114 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: summary_record
2024-07-24 16:10:34,115 INFO    SenderThread:160946 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-24 16:10:34,180 INFO    Thread-12 :160946 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/wyq/SW/long_horizon_chainning/wandb/run-20240724_161021-o8nj2juo/files/wandb-summary.json
2024-07-24 16:10:34,229 DEBUG   HandlerThread:160946 [handler.py:handle_request():146] handle_request: partial_history
2024-07-24 16:10:34,229 DEBUG   SenderThread:160946 [sender.py:send():379] send: history
2024-07-24 16:10:34,229 DEBUG   SenderThread:160946 [sender.py:send_request():406] send_request: summary_record
